year,month,price,dividend,cpi,gs10,stock_tr_index,bond_tr_index
1998,5,1108.420000,15.850000,162.800000,5.650000,103868.510667,374.199312
1998,6,1108.390000,15.950000,163.000000,5.500000,103990.253785,380.244155
1998,7,1156.580000,16.016700,163.200000,5.460000,108636.712813,383.149627
1998,8,1074.620000,16.083300,163.400000,5.340000,101064.161055,388.426871
1998,9,1020.640000,16.140000,163.600000,4.810000,96114.027876,406.366172
1998,10,1032.470000,16.166700,164.000000,4.530000,97354.931790,417.070939
1998,11,1144.430000,16.183300,164.000000,4.830000,108039.166524,408.801827
1998,12,1190.050000,16.200000,163.900000,4.650000,112473.338689,416.284374
1999,1,1248.770000,16.283333,164.300000,4.720000,118151.297195,415.593368
1999,2,1246.580000,16.366667,164.500000,5.000000,118073.135405,408.144282
1999,3,1281.660000,16.450000,165.000000,5.230000,121525.672891,402.593492
1999,4,1334.760000,16.450000,166.200000,5.180000,126690.540854,405.906626
1999,5,1332.070000,16.450000,166.200000,5.540000,126565.330375,396.528813
1999,6,1322.550000,16.450000,166.200000,5.900000,125791.045262,387.661853
1999,7,1380.990000,16.513333,166.700000,5.790000,131480.305509,392.779344
1999,8,1327.490000,16.576667,167.100000,5.940000,126518.234161,390.267252
1999,9,1318.170000,16.640000,167.900000,5.920000,125762.137072,392.783475
1999,10,1300.010000,16.656667,168.200000,6.110000,124161.982633,389.181059
1999,11,1391.000000,16.673333,168.300000,6.030000,132985.003208,393.482245
1999,12,1428.680000,16.690000,168.300000,6.280000,136720.326641,388.212184
2000,1,1425.590000,16.713333,168.800000,6.660000,136557.907642,379.557730
2000,2,1388.870000,16.736667,169.800000,6.520000,133174.083386,385.537497
2000,3,1442.210000,16.760000,171.200000,6.260000,138422.598662,395.023871
2000,4,1461.360000,16.740000,171.300000,5.990000,140394.497546,405.045063
2000,5,1418.480000,16.720000,171.500000,6.440000,136408.826854,393.733897
2000,6,1461.960000,16.700000,172.400000,6.100000,140723.932749,405.789329
2000,7,1473.000000,16.583333,172.800000,6.050000,141919.632272,409.362357
2000,8,1485.460000,16.466667,172.800000,5.830000,143252.330093,418.196529
2000,9,1468.050000,16.350000,173.700000,5.800000,141704.767879,421.172690
2000,10,1390.140000,16.323333,174.000000,5.740000,134315.741198,425.115798
2000,11,1378.040000,16.296667,174.100000,5.720000,133277.851324,427.791614
2000,12,1330.930000,16.270000,174.000000,5.240000,128852.713431,445.685361
2001,1,1335.630000,16.170000,175.100000,5.160000,129438.196352,450.394538
2001,2,1305.750000,16.070000,175.800000,5.100000,126672.255194,454.431134
2001,3,1185.850000,15.970000,176.200000,4.890000,115169.728877,463.849560
2001,4,1189.840000,15.876667,176.900000,5.140000,115685.732729,456.745215
2001,5,1270.370000,15.783333,177.700000,5.390000,123643.383279,449.945044
2001,6,1238.710000,15.690000,178.000000,5.280000,120689.215760,455.780597
2001,7,1204.450000,15.706667,177.500000,5.240000,117478.743770,459.193692
2001,8,1178.500000,15.723333,177.500000,4.970000,115075.452962,470.890415
2001,9,1044.640000,15.740000,178.300000,4.730000,102132.678675,481.772635
2001,10,1076.590000,15.740000,177.700000,4.570000,105384.615336,489.808901
2001,11,1129.680000,15.740000,177.400000,4.650000,110709.854021,488.565907
2001,12,1144.930000,15.740000,176.700000,5.090000,112332.915152,473.747105
2002,1,1140.210000,15.736667,177.100000,5.040000,111998.484905,477.602282
2002,2,1100.670000,15.733333,177.800000,4.910000,108243.406774,484.474945
2002,3,1153.790000,15.730000,178.800000,5.280000,113596.308946,472.641829
2002,4,1111.930000,15.833333,179.800000,5.210000,109604.891554,477.279483
2002,5,1079.250000,15.936667,179.800000,5.160000,106514.475367,481.200974
2002,6,1014.020000,16.040000,179.900000,4.930000,100208.647357,491.937449
2002,7,903.590000,15.960000,180.100000,4.650000,89427.042037,504.884996
2002,8,912.550000,15.880000,180.700000,4.260000,90444.769194,522.745004
2002,9,867.810000,15.800000,181.000000,3.870000,86140.990376,541.368416
2002,10,854.630000,15.890000,181.300000,3.940000,84964.150716,540.007691
2002,11,909.930000,15.980000,181.300000,4.050000,90594.261363,536.936018
2002,12,899.180000,16.070000,180.900000,4.030000,89657.301932,539.624837
2003,1,895.840000,16.120000,181.700000,4.050000,89458.214156,540.556847
2003,2,837.030000,16.170000,183.100000,3.900000,83720.032527,549.040742
2003,3,846.630000,16.220000,184.200000,3.810000,84815.422046,554.900639
2003,4,890.030000,16.203333,183.800000,3.960000,89298.506388,549.845326
2003,5,935.960000,16.186667,183.500000,3.570000,94042.092741,569.546224
2003,6,988.000000,16.170000,183.700000,3.330000,99406.288034,582.771491
2003,7,992.540000,16.310000,183.900000,3.980000,99999.824735,553.392980
2003,8,989.530000,16.450000,184.600000,4.450000,99834.676349,534.405060
2003,9,1019.440000,16.590000,185.200000,4.270000,102991.808128,544.152493
2003,10,1038.730000,16.856667,185.000000,4.290000,105082.550948,545.210991
2003,11,1049.900000,17.123333,184.500000,4.300000,106356.913926,546.720581
2003,12,1080.640000,17.390000,184.300000,4.270000,109617.739175,550.003771
2004,1,1132.520000,17.600000,185.200000,4.150000,115029.107431,557.318855
2004,2,1143.360000,17.810000,186.200000,4.080000,116280.862713,562.423634
2004,3,1123.980000,18.020000,187.400000,3.830000,114462.618220,575.921863
2004,4,1133.360000,18.213333,188.000000,4.350000,115572.413925,553.672381
2004,5,1102.780000,18.406667,189.100000,4.720000,112610.487286,539.481146
2004,6,1132.760000,18.600000,189.700000,4.730000,115830.176312,541.176731
2004,7,1105.850000,18.786667,189.400000,4.500000,113238.584564,553.252082
2004,8,1088.940000,18.973333,189.500000,4.280000,111668.912654,565.148348
2004,9,1117.660000,19.160000,189.900000,4.130000,114777.834360,574.052344
2004,10,1117.210000,19.253333,190.900000,4.100000,114896.389764,577.429359
2004,11,1168.940000,19.346667,191.000000,4.190000,120382.223900,575.191202
2004,12,1199.210000,19.440000,190.300000,4.230000,123666.386578,575.338715
2005,1,1181.410000,19.703333,190.700000,4.220000,122000.115996,577.832335
2005,2,1199.630000,19.966667,191.800000,4.170000,124053.456285,582.207654
2005,3,1194.900000,20.230000,193.300000,4.500000,123738.659726,568.884374
2005,4,1164.430000,20.463333,194.600000,4.340000,120759.909893,578.342093
2005,5,1178.280000,20.696667,194.400000,4.140000,122375.122531,589.828213
2005,6,1202.250000,20.930000,194.500000,4.000000,125045.773222,598.613664
2005,7,1222.240000,21.110000,195.400000,4.180000,127307.899538,591.873923
2005,8,1224.270000,21.290000,196.400000,4.260000,127704.139612,590.111273
2005,9,1225.920000,21.470000,198.800000,4.200000,128062.880592,595.073855
2005,10,1191.960000,21.720000,199.200000,4.460000,124704.405642,584.775420
2005,11,1237.370000,21.970000,197.600000,4.540000,129646.803074,583.218966
2005,12,1262.070000,22.220000,196.800000,4.470000,132428.783160,588.690960
2006,1,1278.730000,22.406667,198.300000,4.420000,134372.841330,593.243651
2006,2,1276.650000,22.593333,198.700000,4.570000,134352.116618,588.343793
2006,3,1293.740000,22.780000,199.800000,4.720000,136350.411197,583.606302
2006,4,1302.170000,23.000000,201.500000,4.990000,137440.871610,573.595702
2006,5,1290.010000,23.220000,202.500000,5.110000,136361.647767,570.634730
2006,6,1253.170000,23.440000,202.900000,5.110000,132673.921818,573.064683
2006,7,1260.240000,23.660000,203.500000,5.090000,133631.168940,576.396001
2006,8,1287.150000,23.880000,203.900000,4.880000,136695.617602,588.341790
2006,9,1317.740000,24.100000,202.900000,4.720000,140157.567886,598.177662
2006,10,1363.380000,24.360000,201.800000,4.730000,145227.848261,600.057729
2006,11,1388.640000,24.620000,201.500000,4.600000,148137.099227,608.625213
2006,12,1416.420000,24.880000,201.800000,4.560000,151321.787989,612.897483
2007,1,1424.160000,25.083333,202.416000,4.760000,152371.995703,605.551865
2007,2,1444.800000,25.286667,203.499000,4.720000,154805.738854,609.869140
2007,3,1406.950000,25.490000,205.352000,4.560000,150977.829092,620.040636
2007,4,1463.640000,25.716667,206.686000,4.690000,157291.121679,616.014487
2007,5,1511.140000,25.943333,207.949000,4.750000,162628.078135,615.503588
2007,6,1514.190000,26.170000,208.352000,5.100000,163191.017619,601.200058
2007,7,1520.710000,26.440000,208.299000,5.000000,164131.170205,608.448235
2007,8,1454.620000,26.710000,207.917000,4.670000,157238.271224,626.896402
2007,9,1497.120000,26.980000,208.490000,4.520000,162075.376842,636.840237
2007,10,1539.660000,27.230000,208.936000,4.530000,166926.332392,638.731024
2007,11,1463.390000,27.480000,210.177000,4.150000,158905.594001,660.846324
2007,12,1479.220000,27.730000,210.036000,4.100000,160875.458423,665.820403
2008,1,1378.760000,27.920000,211.080000,3.740000,150202.776208,687.929591
2008,2,1354.870000,28.110000,211.693000,3.740000,147855.381215,690.073639
2008,3,1316.940000,28.300000,213.528000,3.510000,143973.486764,705.500306
2008,4,1370.470000,28.436667,214.823000,3.680000,150084.682351,697.611590
2008,5,1403.220000,28.573333,216.632000,3.880000,153932.006008,688.281047
2008,6,1341.250000,28.710000,218.815000,4.100000,147396.406396,678.185304
2008,7,1257.330000,28.756667,219.964000,4.010000,138437.385099,685.489832
2008,8,1281.470000,28.803333,219.086000,3.890000,141359.582657,694.539705
2008,9,1216.950000,28.850000,218.783000,3.690000,134507.554692,708.312462
2008,10,968.800000,28.696667,216.573000,3.810000,107344.244922,703.480142
2008,11,883.040000,28.543333,212.425000,3.530000,98105.483329,722.174216
2008,12,877.560000,28.390000,210.228000,2.420000,97759.500332,794.909789
2009,1,865.580000,28.013333,211.143000,2.520000,96684.992957,789.544236
2009,2,805.230000,27.636667,212.193000,2.870000,90201.168915,767.377736
2009,3,757.130000,27.260000,212.709000,2.820000,85067.518608,772.528876
2009,4,848.150000,26.703333,213.240000,2.930000,95544.113648,767.038829
2009,5,902.410000,26.146667,213.856000,3.290000,101901.955556,745.573827
2009,6,926.120000,25.590000,215.693000,3.720000,104820.142729,721.064365
2009,7,935.820000,25.026667,215.351000,3.560000,106154.055845,732.927217
2009,8,1009.730000,24.463333,215.834000,3.590000,114769.230885,733.269285
2009,9,1044.550000,23.900000,215.969000,3.400000,118953.365922,747.177014
2009,10,1067.660000,23.403333,216.177000,3.390000,121807.230641,749.922533
2009,11,1088.070000,22.906667,216.330000,3.400000,124353.548801,751.410534
2009,12,1110.380000,22.410000,215.949000,3.590000,127116.751468,741.642429
2010,1,1123.580000,22.240000,216.687000,3.730000,128840.063156,735.265437
2010,2,1089.160000,22.070000,216.741000,3.690000,125104.043803,739.990260
2010,3,1152.050000,21.900000,217.631000,3.730000,132537.394454,739.815276
2010,4,1197.320000,21.946667,218.009000,3.850000,137955.878040,734.806368
2010,5,1125.060000,21.993333,218.178000,3.420000,129841.214224,763.705142
2010,6,1083.360000,22.040000,217.965000,3.200000,125240.656385,780.142217
2010,7,1079.800000,22.143333,218.011000,3.010000,125042.427784,794.917241
2010,8,1087.280000,22.246667,218.312000,2.700000,126123.305842,818.329159
2010,9,1122.080000,22.350000,218.439000,2.650000,130376.116250,823.735152
2010,10,1171.580000,22.476667,218.711000,2.540000,136345.226709,833.490091
2010,11,1198.890000,22.603333,218.803000,2.760000,139742.698094,819.362386
2010,12,1241.530000,22.730000,219.179000,3.290000,144933.603521,784.544643
2011,1,1282.620000,22.963333,220.223000,3.390000,149953.754724,780.096096
2011,2,1321.120000,23.196667,221.309000,3.580000,154680.866803,769.942788
2011,3,1304.490000,23.430000,223.467000,3.410000,152962.379140,783.239771
2011,4,1331.510000,23.733333,224.906000,3.460000,156362.611475,782.182049
2011,5,1338.310000,24.036667,225.964000,3.170000,157396.376715,803.717409
2011,6,1287.290000,24.340000,225.722000,3.000000,151634.549618,817.547719
2011,7,1325.190000,24.620000,225.922000,3.000000,156340.601076,819.591588
2011,8,1185.310000,24.900000,226.545000,2.300000,140082.919890,872.468714
2011,9,1173.880000,25.180000,226.889000,1.980000,138980.080030,899.259929
2011,10,1207.220000,25.596667,226.421000,2.150000,143179.868850,887.101781
2011,11,1226.420000,26.013333,226.230000,2.010000,145714.150605,899.848869
2011,12,1243.320000,26.430000,225.672000,1.980000,147983.768323,903.784923
2012,1,1300.580000,26.736667,226.665000,1.970000,155064.219559,906.089704
2012,2,1352.490000,27.043333,227.663000,1.970000,161521.983084,907.577202
2012,3,1389.240000,27.350000,229.392000,2.170000,166183.066270,892.884964
2012,4,1386.430000,27.673333,230.085000,2.050000,166122.790292,904.107122
2012,5,1341.270000,27.996667,229.815000,1.800000,160991.242712,926.165334
2012,6,1323.480000,28.320000,229.478000,1.620000,159139.195865,942.817546
2012,7,1359.780000,28.743333,229.104000,1.530000,163792.031865,951.893131
2012,8,1403.450000,29.166667,230.379000,1.680000,169345.065197,940.072386
2012,9,1443.420000,29.590000,231.407000,1.720000,174465.517627,937.962467
2012,10,1437.820000,30.143333,231.317000,1.750000,174092.265759,936.746859
2012,11,1394.510000,30.696667,230.221000,1.650000,169157.991411,946.676757
2012,12,1422.290000,31.250000,229.601000,1.720000,172843.676422,941.940781
2013,1,1480.400000,31.536667,230.280000,1.910000,180224.863677,927.134344
2013,2,1512.310000,31.823333,232.166000,1.980000,184432.457385,922.770973
2013,3,1550.830000,32.110000,232.773000,1.960000,189456.459591,925.955601
2013,4,1570.700000,32.496667,232.531000,1.760000,192214.697741,944.308155
2013,5,1639.840000,32.883333,232.945000,1.930000,201011.059787,931.214954
2013,6,1618.770000,33.270000,233.504000,2.300000,198768.158122,902.187325
2013,7,1668.680000,33.646667,233.596000,2.580000,205240.876669,881.834544
2013,8,1670.090000,34.023333,233.877000,2.740000,205763.028629,871.490688
2013,9,1687.170000,34.400000,234.149000,2.810000,208220.552801,868.206104
2013,10,1720.030000,34.596667,233.546000,2.620000,212631.749531,884.631436
2013,11,1783.540000,34.793333,233.069000,2.720000,220841.348409,878.881425
2013,12,1807.780000,34.990000,233.049000,2.900000,224203.835850,867.253979
2014,1,1822.360000,35.403333,233.916000,2.860000,226377.969606,872.342058
2014,2,1817.040000,35.816667,234.781000,2.710000,226087.875748,885.788676
2014,3,1863.520000,36.230000,236.293000,2.720000,232246.882398,887.019931
2014,4,1864.260000,36.613333,237.072000,2.710000,232719.361221,889.801097
2014,5,1889.770000,36.996667,237.900000,2.560000,236288.690405,903.488941
2014,6,1947.090000,37.380000,238.343000,2.600000,243845.222155,902.260282
2014,7,1973.100000,37.750000,238.250000,2.540000,247496.573996,908.956471
2014,8,1961.530000,38.120000,237.852000,2.420000,246443.752930,920.488425
2014,9,1993.230000,38.490000,238.031000,2.530000,250829.480044,913.472524
2014,10,1937.270000,38.806667,237.433000,2.300000,244194.388743,934.012101
2014,11,2044.570000,39.123333,236.151000,2.330000,258130.597661,933.323403
2014,12,2054.270000,39.440000,234.812000,2.210000,259770.187417,945.101146
2015,1,2028.180000,39.896667,233.707000,1.880000,256891.432203,975.038126
2015,2,2082.200000,40.353333,234.722000,1.980000,264159.595762,967.793177
2015,3,2079.990000,40.810000,236.119000,2.040000,264310.671572,964.180751
2015,4,2094.860000,41.120000,236.599000,1.940000,266635.684795,974.511464
2015,5,2111.940000,41.430000,237.805000,2.200000,269249.080057,953.531205
2015,6,2099.290000,41.740000,238.638000,2.360000,268079.793613,941.801737
2015,7,2094.140000,41.996667,238.654000,2.320000,267869.052778,946.988297
2015,8,2039.870000,42.253333,238.316000,2.170000,261377.578094,961.482801
2015,9,1944.410000,42.510000,237.945000,2.170000,249599.781698,963.221483
2015,10,2024.810000,42.803333,237.838000,2.070000,260378.440007,973.591941
2015,11,2080.620000,43.096667,237.336000,2.260000,268017.102880,958.851358
2015,12,2054.080000,43.390000,236.525000,2.240000,265064.103901,962.361087
2016,1,1918.600000,43.553333,236.916000,2.090000,248049.747422,977.076419
2016,2,1904.420000,43.716667,237.111000,1.780000,246687.459083,1006.294786
2016,3,2021.950000,43.880000,238.132000,1.890000,262385.273049,997.784935
2016,4,2075.540000,44.073333,239.261000,1.810000,269816.173706,1006.597479
2016,5,2065.550000,44.266667,240.229000,1.810000,268997.041485,1008.115764
2016,6,2083.890000,44.460000,241.018000,1.640000,271867.966798,1025.311608
2016,7,2148.900000,44.650000,240.628000,1.500000,280834.712602,1039.931839
2016,8,2170.950000,44.840000,240.849000,1.560000,284204.711728,1035.502458
2016,9,2157.690000,45.030000,241.428000,1.630000,282960.060172,1030.215521
2016,10,2143.020000,45.253333,241.729000,1.760000,281530.776885,1019.436294
2016,11,2164.990000,45.476667,241.353000,2.140000,284914.858512,986.345938
2016,12,2246.630000,45.700000,241.432000,2.490000,296159.945003,957.797445
2017,1,2275.120000,45.926667,242.839000,2.430000,300420.133265,964.844581
2017,2,2329.910000,46.153333,243.603000,2.420000,308162.787857,967.648287
2017,3,2366.820000,46.380000,243.801000,2.480000,313555.844960,964.500193
2017,4,2359.310000,46.660000,244.524000,2.300000,313076.047277,981.874458
2017,5,2395.350000,46.940000,244.733000,2.300000,318377.559110,983.756384
2017,6,2433.990000,47.220000,244.955000,2.190000,324036.408372,995.279888
2017,7,2454.100000,47.536667,244.786000,2.320000,327241.025646,985.644302
2017,8,2456.220000,47.853333,245.519000,2.210000,328055.464937,997.197060
2017,9,2492.840000,48.170000,246.819000,2.200000,333482.609264,999.921288
2017,10,2557.000000,48.423333,246.663000,2.360000,342605.512929,987.621171
2017,11,2593.610000,48.676667,246.669000,2.350000,348054.292368,990.436377
2017,12,2664.340000,48.930000,246.524000,2.400000,358093.223231,988.009603
2018,1,2789.800000,49.286667,247.867000,2.580000,375507.346140,974.439689
2018,2,2705.160000,49.643333,248.991000,2.860000,364671.627182,953.000529
2018,3,2702.770000,50.000000,249.554000,2.840000,364911.132396,956.917441
2018,4,2653.630000,50.330000,250.546000,2.870000,358842.826570,956.707143
2018,5,2701.490000,50.660000,251.588000,2.976000,365885.682009,950.296084
2018,6,2754.350000,50.990000,251.989000,2.910000,373620.460370,958.049880
2018,7,2793.640000,51.440000,252.006000,2.890000,379531.522603,962.023536
2018,8,2857.820000,51.890000,252.146000,2.890000,388838.194429,964.340409
2018,9,2901.500000,52.340000,252.439000,3.000000,395374.797477,957.573735
2018,10,2785.460000,52.810000,252.885000,3.150000,380162.213327,947.747506
2018,11,2723.230000,53.280000,252.038000,3.120000,372274.979510,952.657732
2018,12,2567.310000,53.750000,251.233000,2.830000,351572.492711,978.998526
2019,1,2607.390000,54.146667,251.712000,2.710000,357679.039533,991.513236
2019,2,2754.860000,54.543333,252.776000,2.680000,378532.336719,996.340195
2019,3,2803.980000,54.940000,254.202000,2.570000,385910.771774,1008.150330
2019,4,2903.800000,55.319092,255.548000,2.530000,400283.425175,1013.842964
2019,5,2854.710000,55.698183,256.092000,2.400000,394156.284285,1027.601359
2019,6,2890.170000,56.077275,256.143000,2.060000,399697.553286,1060.969865
2019,7,2996.113636,56.458183,256.571000,1.630000,414999.742677,1104.539445
2019,8,2897.498182,56.839092,256.558000,1.630000,401996.329270,1106.039778
2019,9,2982.156000,57.220000,256.759000,1.700000,414403.234260,1100.481266
2019,10,2977.680000,57.560000,257.346000,1.710000,414447.794405,1101.037140
2019,11,3104.904500,57.900000,257.208000,1.810000,432827.077614,1092.618186
2019,12,3176.749524,58.240000,256.974000,1.860000,443518.912348,1089.322423
2020,1,3278.202857,58.686868,257.971000,1.760000,458366.017233,1100.916511
2020,2,3277.314211,59.133736,258.678000,1.500000,458930.782720,1128.890951
2020,3,2652.393636,59.580604,258.115000,0.870000,372116.807757,1197.849346
2020,4,2761.975238,59.613736,256.389000,0.660000,388187.484947,1222.857766
2020,5,2919.615000,59.646868,256.394000,0.670000,411041.888491,1222.357395
2020,6,3104.660909,59.680000,257.797000,0.730000,437794.000758,1216.025923
2020,7,3207.619091,59.403333,259.101000,0.620000,453010.373053,1229.627714
2020,8,3391.710000,59.126667,259.918000,0.650000,479705.305261,1226.721214
2020,9,3365.516667,58.850000,260.280000,0.680000,476694.279496,1223.857488
2020,10,3418.701364,58.659615,260.388000,0.790000,484919.782087,1211.714371
2020,11,3548.992500,58.469231,260.229000,0.870000,504091.825221,1203.305349
2020,12,3695.310000,58.278846,260.474000,0.930000,525564.289062,1197.340838
2021,1,3793.748421,58.063693,261.582000,1.080000,540252.836368,1181.386122
2021,2,3883.432105,57.848540,263.014000,1.260000,553710.836809,1162.635648
2021,3,3910.508261,57.633387,264.877000,1.610000,558256.226784,1126.582875
2021,4,4141.176190,57.710605,267.054000,1.640000,591872.466581,1125.003081
2021,5,4167.849500,57.787824,269.195000,1.620000,596372.987317,1128.600559
2021,6,4238.489545,57.865042,271.696000,1.520000,607170.780584,1140.507364
2021,7,4363.712857,58.328189,273.003000,1.320000,625805.532279,1163.143218
2021,8,4454.206364,58.791336,273.567000,1.280000,639485.931110,1168.753495
2021,9,4445.543333,59.254483,274.310000,1.370000,638951.114101,1160.251784
2021,10,4460.707143,59.635361,276.589000,1.580000,641844.860050,1139.225552
2021,11,4667.386667,60.016239,277.948000,1.560000,672303.322928,1142.817644
2021,12,4674.772727,60.397117,278.802000,1.470000,674092.212279,1153.788978
2022,1,4573.815500,60.921403,281.148000,1.760000,660266.457708,1124.775979
2022,2,4435.980526,61.445689,283.716000,1.930000,641108.069584,1109.180521
2022,3,4391.265217,61.969974,287.504000,2.130000,635391.958414,1091.149541
2022,4,4391.296000,62.653316,289.109000,2.750000,636151.878384,1034.427113
2022,5,4040.360000,63.336658,292.296000,2.900000,586077.606212,1023.439351
2022,6,3898.946667,64.020000,296.311000,3.140000,566338.656253,1005.005634
2022,7,3911.729500,64.452768,296.276000,2.900000,568975.587384,1028.400811
2022,8,4158.563043,64.885537,296.171000,2.900000,605664.930105,1030.886113
2022,9,3850.520476,65.318305,296.808000,3.520000,561593.497858,979.940647
2022,10,3726.050952,65.852204,298.012000,3.980000,544240.148299,945.930341
2022,11,3917.488571,66.386102,297.711000,3.890000,573010.251385,956.063105
2022,12,3912.380952,66.920000,296.797000,3.620000,573078.858884,980.643089
2023,1,3960.656500,67.350000,299.170000,3.530000,580972.287774,990.976792
2023,2,4079.684737,67.780000,300.840000,3.750000,599260.577154,975.860066
2023,3,3968.559130,68.210000,301.836000,3.660000,583772.395564,986.204449
2023,4,4121.467368,68.376667,303.363000,3.460000,607103.275334,1005.749492
2023,5,4146.173182,68.543333,304.127000,3.570000,611583.893221,999.421554
2023,6,4345.372857,68.710000,305.109000,3.750000,641811.559773,987.515779
2023,7,4508.075500,68.911045,305.691000,3.900000,666690.919804,978.435837
2023,8,4457.358696,69.112091,307.026000,4.170000,660042.243964,960.189438
2023,9,4409.095000,69.313136,307.789000,4.380000,653750.712722,947.330366
2023,10,4269.400909,69.643321,307.671000,4.800000,633898.340014,919.443037
2023,11,4460.063333,69.973507,307.051000,4.500000,663072.675639,945.153230
2023,12,4685.051500,70.303692,306.746000,4.020000,697392.414840,985.750614
2024,1,4815.613913,70.477403,308.417000,4.060000,717701.498683,985.838485
2024,2,5011.961500,70.651114,310.326000,4.210000,747841.890805,977.202587
2024,3,5170.572500,70.824826,312.332000,4.210000,772389.119359,980.630939
2024,4,5112.492727,71.208484,313.548000,4.540000,764599.499091,958.270464
2024,5,5235.225455,71.592142,314.069000,4.480000,783847.055358,966.492730
2024,6,5415.140526,71.975800,314.175000,4.310000,811682.991371,983.340698
2024,7,5538.004545,72.450533,314.540000,4.250000,831004.227117,991.640070
2024,8,5478.214545,72.925267,314.796000,3.870000,822944.348874,1026.144571
2024,9,5621.260500,73.400000,315.301000,3.720000,845351.747338,1042.202523
2024,10,5792.319565,73.877418,315.664000,4.100000,872002.255125,1013.207847
2024,11,5929.916000,74.354836,315.493000,4.360000,893649.460894,995.491000
2024,12,6010.908571,74.832255,315.605000,4.390000,906794.973376,996.710321
2025,1,5979.515500,75.269937,317.671000,4.630000,903005.327865,981.363627
2025,2,6038.690000,75.707619,319.082000,4.450000,912894.410134,999.292398
2025,3,5683.983333,76.145301,319.799000,4.280000,860231.164474,1016.706189
2025,4,5369.495714,76.546867,320.795000,4.280000,813601.063399,1020.332441
2025,5,5810.919524,76.948434,321.465000,4.420000,881458.458366,1012.519379
2025,6,6029.951500,77.350000,322.561000,4.380000,915661.190234,1019.501853
2025,7,6296.498182,77.726667,323.048000,4.390000,957120.461164,1022.404548
2025,8,6408.949524,78.103333,323.976000,4.260000,975203.370408,1036.879891
2025,9,6584.018095,78.480000,324.800000,4.120000,1002837.429670,1052.361757
2025,10,6735.691739,78.826667,325.212000,4.060000,1026939.965925,1061.122271
2025,11,6740.885789,79.173333,324.122000,4.090000,1028737.776756,1062.120893
2025,12,6853.025455,79.520000,324.054000,4.140000,1046862.903911,1061.427746
2026,1,6929.122000,79.801767,325.252000,4.210000,1059503.225118,1059.074702
2026,2,6893.806316,80.083533,326.785000,4.130000,1055123.687398,1069.674829
2026,3,6654.419091,80.365300,330.213000,4.250000,1019509.566178,1062.984062
2026,4,6957.007619,80.811267,333.020000,4.320000,1066900.262451,1060.755647
2026,5,7412.551500,81.257233,335.123000,4.480000,1137799.183383,1051.005223
2026,6,7450.032857,81.703200,333.952000,4.470000,1144597.527660,1055.769640
2026,7,7481.339091,,333.918000,4.600000,1149407.310175,1048.789842
2026,8,7711.323333,,333.901000,4.680000,1184741.301357,1046.163716
2026,9,7631.470000,,333.892500,4.750000,1172472.908766,1044.461280
